row,priority100,priority101,priority102,priority103,priority104,priority105,priority106,priority107,priority108,priority109,priority110,priority111,priority112,priority113,priority114,priority115,,
32,0,0,0,0,0,0,0,0,0,0.014117814,0,0,0,0,0,0,0.014117814
33,0,0,0,0,0.037587953,0,0,0,0,0,0,0.011266913,0.014322714,0,0.114760872,0.011502244,0.189440696
34,0,0,0.067514758,0,0,0,0,0.030460838,0.024384063,0.022883054,0,0.032940685,0,0,0,0.075131261,0.253314659
35,0,0,0.007608056,0,0,3.37E-05,0,0.027343158,0.030351789,0.021685076,0.122068608,0,0.035211266,0,0.016011182,0.024070551,0.28438337
36,0,0,0.033231552,0,0.001875316,0,0,0.079910252,0,0.036965099,0.01048447,0.005235671,0,0.012370271,0,0,0.180072631
37,0,0,0,0,0,0,0,0.006629752,0.010114409,0,0,0.031782271,0,0,0,0.001051653,0.049578084
38,0.017058487,0.00019952,0,0,0,0,0,0.031568823,0,0,0,0.048367659,0,0,0,0.008993962,0.10618845
39,0,0,0,0,0,0,0,0,0,0.057862222,0.004577761,0,0,0,0,0,0.062439982
40,0,0.073730161,0,0,0,0,0,0,0,0.04816985,0,0.041295012,0,0,0,0,0.163195023
41,0,0,0,0,0,0,0,0,0,0,0.041171172,0,0,0,0,0.002399718,0.04357089
42,0,0.049033584,0,0,0,0,0,0.012775938,0,0.063854912,0,0.060691479,0,0,0,0,0.186355913
43,0,0,0.049467995,0,0,0,0,0.035899445,0.054540899,0.029083719,0.049395328,0,0.031905688,0,0,0,0.250293074
44,0,0,0,0,0,0,0,0,0,0.055145945,0,0,0,0,0,0,0.055145945
45,0,0,0.013556817,0,0,0,0,0,0,0.038110369,0,0.058424789,0,0,0.094533965,0,0.20462594
46,0,0.034067751,0.066656146,0.021332956,0,0,0,0,0.016784617,0.038554682,0.041899044,0,0.031418498,0,0,0,0.250713695
47,0.029483492,0,0,0,0.043488095,0,0.025005025,0,0.014929184,0.011524655,0,0.045342895,0,0,0.144646901,0,0.314420246
48,0,0,0,0,0,0,0.093128084,0.014883075,0,0.030363555,0.042431013,0,0,0,0,0.091079092,0.271884819
49,0.055374684,0.101846848,0,0,0,0,0,0.14262833,0.075126513,0,0.054601606,0,0.028703241,0,0,0,0.458281223
50,0,0.001602553,0,0,0,0,0,0,0,0,0,0,0,0.017657842,0,0,0.019260395
51,0,0,0,0,0,0,0.04004888,0,0.024354297,0,0,0.055245661,0.021460099,0,0.062042896,0,0.203151834
52,0,0,0,0,0,0.000571769,0,0,0,0,0,0.011010223,0,0,0,0.002820558,0.01440255
53,0,0.024793786,0,0,0,0,0,0,0,0.092551296,0,0,0.010381613,0,0.010590883,0,0.138317578
54,0.017525141,0,0.05015828,0,0,0,0,0.118148889,0,0,0,0,0.013912566,0,0.022133199,0,0.221878075
55,0,0,0,0,0,0.020428136,0.0495381,0,0.037899454,0,0,0,0.066445986,0,0.002137302,0,0.176448978
56,0,0,0,0,0,0,0,0.027019041,0.043387208,0,0,0.107466773,0.05694156,0.008406025,0.040588826,0.012957535,0.296766967
57,0,0,0,0,0,0,0,0,0,0,0.00287656,0,0,0,0,0,0.00287656
58,0.038784356,0,0.026398594,0.038562354,0,0,0,0,0,0,0.007301554,0,0,0,0,0.011710718,0.122757576
59,0,0,0,0,0.00519694,0,0,0,0,0,0,0.033434245,0,0.008656742,0,0,0.047287926
60,0,0.006974145,0,0,0,0.03089019,0.00073168,0.009341242,0.011521356,0,0,0.021224596,0,0.003904475,0,0.033251742,0.117839427
61,0.011877252,0,0,0,0.004969007,0,0,0,0,0.003724676,0,0.013721298,0,0,0.011180842,0.043847818,0.089320893
62,0,0,0,0.0334244,0,0,0.009666867,0,0,0.029825545,0,0.041685061,0.039641426,0,0,0,0.154243299
63,0.038310014,0,0,0.001713723,0,0.032591974,0,0,0,0,0.000520216,0.003060554,0,0,0.05727205,0,0.133468531
64,0,0,0,0,0,0,0,0,0,0,0.015433222,0,0,0,0,0,0.015433222
65,0.017293448,0,0,0,0,0,0.000392257,0,0,0,0.044663826,0.007428474,0,0,0,0.022984438,0.092762443
66,0.004357426,0.002412726,0,0,0.020104639,0.064204748,0,0,0,0.026656512,0.034872948,0.004796003,0,0.0157158,0,0.022903647,0.196024449
67,0,0.001212908,0,0,0,0,0,0,0,0,0,0.001632484,0.000325528,0,0,0,0.00317092
68,0,0,0,0,0,0.014193225,0,0,0,0.037943013,0,0,0.016078183,0,0,0,0.068214421
69,0,0.044857938,0,0,0,0,0,0,0,0.028363909,0,0.017136446,0.054183982,0.04021259,0.048715134,0,0.233469999
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028629143,0.00342701,0.032056153
71,0,0,0,0,0,0,0,0.003205894,0,0,0,0.012203506,0,0,0,0,0.0154094
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042745115,0,0,0.042745115
73,0,0,0,0,0,0,0,0,0.028419307,0,0,0,0,0.069605507,0,0,0.098024813
74,0,0,0,0,0.083769386,0.027783957,0,0.003326239,0.030685549,0,0,0.016600122,0,0.129496557,0,0.019004713,0.310666523
75,0,0,0,0.00512384,0,0,0,0,0,0,0,0,0,0,0,0,0.00512384
76,0,0.011451639,0,0,0,0.007056804,0,0,0,0,0,0,0,0,0.008052678,0,0.026561122
77,0,0,0,0,0,0,0,0.000654999,0.012307639,0,0,0.021495937,0,0,0,0.041729428,0.076188004
78,0,0,0,0.005314346,0.010595743,0,0,0,0,0,0,0.012325275,0,0,0,0,0.028235363
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0.009582983,0.062791275,0,0,0,0,0,0,0.011230244,0.009023418,0.002101205,0.027208072,0.048657766,0.170594963
81,0.011240872,0,0,0,0,0,0,0.014843796,0.032957629,0.002809086,0,0.056936055,0.121241465,0,0,0,0.240028903
82,0,0,0,0,0.029807182,0,0,0,0,0.000517938,0,0.012074733,0.040545108,0.050162228,0,0,0.133107189
83,0.014461084,0.07816703,0,0,0.037510063,0,0,0,0,0,0.011494826,0.059903548,0.037779512,0,0.144430621,0,0.383746684
84,0,0,0,0.00365572,0,0,0,0,0,0,0,0.086189873,0,0,0,0,0.089845592
85,0,0,0,0,0.010518939,0.005903403,0,0,0,0.004142619,0,0,0,0,0,0,0.02056496
86,0,0,0,0,0.026829918,0,0,0,0,0,0,0,0,0.019911295,0,0.015420944,0.062162157
87,0,0.042490078,0,0,0,0.000580537,0,0,0,0.005046195,0,0.054185103,0,0,0,0.010950861,0.113252774
88,0,0.010298357,0.022405452,0,0.017150411,0,0.031812578,0,0.01763525,0,0,0.085175464,0,0.057181071,0.069989573,0,0.311648157
89,0.065432055,0.024110078,0,0,0.07655825,0.033315246,0,0.060379711,0,0.029331031,0.054004001,0.039634839,0.03563684,0.080843275,0,0.100367254,0.59961258
90,0.095704099,0.058284699,0.056085552,0.030250751,0.036211848,0,0,0.095749262,0.009462921,0,0.088870884,0.017348454,0.02453553,0.086752822,0,0.093298113,0.692554935
91,0.059924329,0.004975053,0,0.058674685,0.134019259,0,0,0.003534279,0,0,0.006936571,0,0.071649715,0.07181766,0.061797631,0.087937152,0.561266335
92,0,0,0,0,0,0,0,0.071863562,0,0.000291422,0.008279283,0.015989588,0,0.00746654,0,0,0.103890395
93,0.014991416,0.052142658,0,0.032545726,0,0,0,0,0,0.017798692,0.015091987,0.00930435,0,0,0,0.002194995,0.144069823
94,0.012118437,0,0,0.093153327,0,0,0,0.063066344,0,0.025872994,0,0.036389328,0,0,0,0.022161445,0.252761876
95,0,0,0.006019771,0,0,0,0.002000038,0.042495677,0,0.066598184,0,0,0,0,0,0,0.11711367
96,0,0.006205007,0,0.000168891,0,0,0,0,0,0.020257559,0,7.53E-05,0,0,0,0,0.026706764
97,0,0,0,0,0,0,0,0.014512453,0,0.014004061,0,0,0,0,0,0,0.028516515
98,0,0,0,0,0,0,0,0,0,0,0,0,0.017947195,0,0,0,0.017947195
99,0,0.016101192,0,0,0,0,0,0.008830131,0,0.021368145,0.021079666,0,0,0,0,0,0.067379135
100,0.041259576,0.061246323,0.079235922,0,0,0,0,0,0,0.07957432,0.02048834,0,0.039383328,0,0,0,0.321187809
101,0,0,0,0,0,0,0,0,0,0,0,0.027920494,0,0,0,0.000623567,0.028544061
102,0,0,0,0,0,0,0,0.002090771,0.034589197,0.03378404,0,0,0.027489871,0,0,0,0.097953879
103,0,0,0,0,0,0,0,0.033804796,0,0,0,0.025795137,0,0,0,0,0.059599933
104,0,0,0,0,0,0,0,0,0,0,0,0.006820962,0.061681236,0,0,0,0.068502198
105,0.0191611,0,0,0.06707745,0,0,0.021290057,0.006851668,0,0.044575426,0,0.073162392,0,0.010914297,0,0.029783658,0.272816048
106,0.000761829,0.08098093,0,0.041000928,0,0,0,0,0,0.017811327,0,0.024746901,0,0,0.062924012,0.012383811,0.240609737
107,0,0,0,0.014442829,0,0,0,0,0,0,0,0.087725166,0.04138312,0,0,0,0.143551115
108,0.054273521,0,0,0,0,0,0,0,0,0.091055255,0,0.010786286,0.076055796,0,0.048810549,0.030145162,0.311126569
109,0,0.024940166,0,0,0,0,0,0.05521135,0.02522084,0.028109738,0,0.033208673,0,0,0,0,0.166690767
110,0.114168509,0.015097235,0.041598898,0.145527992,0.08035138,0,0,0.031916716,0.027365993,0,0.003523087,0.018088606,0.062728165,0.065227418,0.015720372,0.135680895,0.756995266
111,0,0.091325003,0,0.059428785,0,0,0.003837648,0,0.095792503,0.070775231,0,0.029461325,0.041169388,0,0,0,0.391789883
112,0,0,0,0,0,0,0,0.024386666,0.050139107,0,0,0,0.015938453,0,0,0.069960176,0.160424402
113,0,0,0,0,0,0,0,0,0,0.034089825,0,0.016300819,0,0.001797725,0.024365375,0.012049967,0.088603711
114,0,0,0,0,0,0,0,0,0,0.023607634,0,0.033964098,0,0,0.02468125,0.018721738,0.10097472
115,0.008091991,0,0,0,0,0,0,0,0,0.036464721,0,0.009275288,0,0.003124517,0,0.012463895,0.069420412
116,0,0,0.021305622,0.069595822,0,0,0,0,0,0.066443879,0,0,0.013579151,0,0,0,0.170924475
117,0,0,0.037697701,0.066738445,0,0,0,0,0,0.054806607,0,0,0.007326174,0,0,0,0.166568927
118,0,0,0,0,0.003644311,0,0,0,0.034983819,0,0,0.005391258,0,0,0,0,0.044019388
119,0,0,0,0,0,0,0,0,0.016653856,0.032844274,0,0.010735734,0.051494698,0.0233792,0,0,0.135107762
120,0,0,0,0,0,0,0,0.008200256,0,0,0,0,0,0,0.003709913,0,0.011910169
121,0,0,0,0,0,0,0,0,0.038471059,0,0,0.063643125,0,0.035643664,0,0,0.137757848
122,0.030999752,0.145815654,0.026204806,0,0,0,0,0,0.035385083,0.078674674,0.020457258,0.021028451,0,0.056712865,0,0,0.415278542
123,0,0,0,0,0.043467046,0.005647906,0,0,0,0,0.056764465,0,0.000713542,0.007145479,0,0,0.113738438
124,0.007187935,0,0,0.035047561,0,0.022068354,0,0,0,0,0.07491777,0,0.022299417,0.010480653,0,0,0.172001689
125,0.036462168,0.023570333,0.033209409,0,0,0,0,0,0.051041483,0.042482809,0.082734214,0.019551361,0.020045131,0,0.004055145,0.000983794,0.314135848
126,0,0,0,0.039982418,0,0,0,0,0,0,0.056673095,0,0,0,0,0,0.096655513
127,0,0.044613404,0,0,0,0,0,0,0,0.024161705,0.013054564,0.013552917,0,0,0,0,0.09538259
128,0,0.005524504,0.032360873,0,0,0,0,0,0.008313899,0.025118526,0.009709585,0.071656177,0.034865194,0,0,0,0.187548757
129,0.057926868,0.046581471,0.02591968,0,0,0,0.009556815,0,0.043543341,0.085860595,0.052732677,0.048383996,0.022731175,0,0.028036623,0.033481435,0.454754677
130,0,0,0,0,0,0,0,0,0,0,0,0.015147019,0.051089879,0,0,0.036963146,0.103200044
131,0.026632255,0.004022328,0,0,0,0,0,0,0,0,0,0,0.015650479,0,0,0,0.046305062
132,0,0.009755971,0,0,0,0,0,0,0.001218083,0.006088227,0,0,0.072595603,0.025898878,0,0.002526999,0.118083761
133,0,0,0,0.115670132,0,0.050038609,0,0,0,0.036506911,0.064023609,0.032162383,0,0.024315156,0,0.02732026,0.350037061
134,0.03761504,0,0.108695793,0.046528562,0,0,0,0.011824821,0.037395364,0,0,0,0.01343097,0,0.040063758,0.021354636,0.316908944
135,0,0,0,0.16142064,0,0.022395491,0.031968525,0.060583999,0,0.035027754,0,0.024047469,0.048990198,0,0,0.024008408,0.408442485
136,0.1181025,0.03860189,0.031903224,0.0423663,0.074943569,0,0,0.005558085,0.019161522,0.00393654,0.030218771,0.03919608,0.037616921,0.069628319,0.0393282,0.123926022,0.674487942
137,0.104722288,0.08013844,7.20E-05,0,0.063114426,0,0,0,0,0,0.068139935,0,0.025708037,0.06934494,0.067151571,0.101370769,0.57976243
138,0,0,0,0.079407807,0,0,0,0.058132891,0.023161419,0.004811503,0,0.014172319,0,0,0,0,0.179685938
139,0.017366231,0,0.005961502,0,0,0,0,0.052542692,0.026659101,0.134332833,0.04991954,0.040925837,0,0,0.035930529,0.006754883,0.370393149
140,0.069501673,0.030695037,0.042884902,0.087471407,0,0,0,0,0.011922395,0.012629007,0.085568492,0,0,0,0.097866516,0.143160152,0.581699582
141,0,0,0,0,0.028325779,0,0,0,0.016478225,0,0,0.010074697,0,0,0,0,0.054878701
142,0.008368257,0,0,0.035286554,0,0,0,0,0.021945529,0.047704225,0.062249433,0,0.03000066,0,0,0.014350798,0.219905457
143,0,0,0,0.0111776,0,0,0.012624438,0,0,0,0.003769833,0,0,0,0,0.006908512,0.034480384
144,0,0.009024745,0,0,0.010667322,0.06118735,0.013067541,0,0.020123758,0.050665317,0,0,0.010907426,0,0,0,0.17564346
145,0,0,0,0,0,0,0.001655358,0,0.030835492,0.036864653,0,0,0.026072863,0,0.015791012,0,0.111219378
146,0,0,0,0,0.027812825,0,0,0,0.00338072,0,0,0,0.031212801,0.062115922,0.006057868,0.054007475,0.184587612
147,0.073711799,0.067267992,0.089851144,0.051450683,0,0,0,0.025771469,0.054833488,0.091114986,0.007278287,0,0,0,0.008740643,0.081119966,0.551140458
148,0.021125654,0.144287466,0,0,0.027214731,0,0,0,0,0.125869635,0.019229868,0.062761388,0,0,0,0,0.400488741
149,0,0,0.169239829,0.028762078,0.082312709,0,0,0,0.098646166,0,0,0.038806886,0,0,0,0,0.417767668
150,0,0,0,0,0,0,0,0.01639767,0.022725974,0,0,0,0.011117679,0,0,0,0.050241323
151,0,0,0,0,0,0,0,0.025527958,0,0,0,0,0,0,0,0.098980151,0.124508109
152,0,0,0.03590374,0,0,0,0,0,0,0,0,0.005037461,0,0,0,0.031297046,0.072238248
153,0,0,0,0,0,0,0,0,0,0,0,0.052520102,0,0.097355334,0.042283999,0,0.192159435
154,0.073103562,0.00315893,0,0,0.03412597,0,0,0,0.013148709,0,0.085079473,0,0,0.000231197,0.090705199,0,0.29955304
155,0,0,0,0,0,0,0.025764779,0,0,0,0.016139616,0,0.006449872,0,0,0,0.048354267
156,0,0,0,0.135682778,0,0.014108777,0.014564082,0,0,0.030645899,0,0,0,0,0.006158007,0,0.201159543
157,0.069847991,0.049357502,0.014997706,0,0,0,0,0,0.019472007,0,0.118147327,0,0.068377407,0.06612044,0,0.031651491,0.43797187
158,0,0.019805977,0,0,0,0,0,0,0.065691595,0,0.033775917,0,0,0,0.099043646,0.049364417,0.267681551
159,0,0,0,0,0.020880458,0,0,0.030871047,0,0,0,0.07950893,0,0,0,0,0.131260435
160,0,0.008737215,0,0,0,0,0,0,0,0,0,0.002355584,0.051364564,0,0,0,0.062457363
161,0,0,0.053766042,0.00166159,0,0,0,0,0,0.053269482,0.025853252,0.041487089,0.001571013,0,0.003942152,0.036916763,0.218467383
162,0.067299259,0.043559376,0,0.029054978,0.003611649,0,0,0.113116386,0,0,0,0.024882071,0,0,0.05844001,0,0.33996373
163,0,0.021853259,0,0.057439469,0,0,0,0.002438673,0,0,0,0.118597244,0.017005129,0.077807153,0,0.00177281,0.296913737
164,0,0.051619593,0,0,0,0.055705844,0,0.068075847,0.096923205,0.04264581,0.036875362,0.197098683,0.120502801,0.052230547,0.016758425,0,0.738436117
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,0,0,0,0,0,0.016270212,0,0,0,0,0,0,0,0,0,0,0.016270212
167,0,0,0,0.008962445,0.039299078,0.04263488,0,0.11920898,0.050444016,0.001906629,0,0.051308114,0.015916682,0,0,0.015611486,0.345292309
168,0.037414609,0,0,0,0,0.058852519,0,0,0.088451337,0,0,0.040905392,0,0.015508411,0,0,0.241132268
169,0,0,0,0,0,0,0.043132201,0,0,0,0,0.006926521,0.017385634,0,0,0.035548996,0.102993352
170,0,6.94E-05,0,0,0,0,0,0.011918972,0,0.139383181,0,0.095607515,0.037073627,0,0.001521454,0.030636261,0.316210452
171,0.017695365,0,0,0,0,0,0,0,0,0,0,0.030213208,0,0,0,0,0.047908573
172,0.012284285,0.016332514,0,0,0,0,0,0,0,0.069949055,0,0,0.047739194,0,0.031520007,0.072693689,0.250518745
173,0.01157193,0.00463476,0.019602991,0,0.027197468,0,0,0,0,0.040227224,0.007850195,0,0,0,0.084376576,0.040636683,0.236097828
174,0,0,0,0,0,0,0,0,0.06866955,0,0,0.055157011,0.029648654,0,0,0.011692651,0.165167866
175,0,0,0,0,0,0,0,0,0,0.049235723,0,0,0.017724383,0,0.025078489,0.020603963,0.112642557
176,0,0,0,0,0.034099006,0,0.018596523,0.028878931,0,0.0193935,0.005637895,0.05873807,0,0.002640573,0.062760981,0.012594649,0.24334013
177,0.030553892,0.114985672,0.046329566,0,0.047131185,0,0.030148292,0,0,0.135451749,0,0,0,0.064017776,0.035731809,0,0.504349942
178,0.006705236,0.01449009,0,0,0,0,0.025718487,0.012903376,0,0.014545685,0,0,0.092441326,0,0,0,0.1668042
179,0,0,0,0,0,0,0,0.00670953,0,0.023613776,0,0,0,0,0,0,0.030323307
180,0.004642078,0,0,0,0,0,0,0.013879031,0.021566597,0,0,0.012369123,0.032073693,0,0,0,0.084530522
181,0,0,0,0,0,0,0,0.047983137,0.02325708,0,0,0.039521825,0,0,0,0,0.110762041
182,0,0,0.018012245,0,0,0,0,0.095346363,0.237414324,0,0.059113819,0.067949044,0,0,0,0,0.477835794
183,0,0,0,0,0,0,0,0,0,0,0,0.008522664,0,0,0,0.008790804,0.017313468
184,0,0.037243653,0,0,0,0.020999817,0,0,0,0,0,0.003733086,0,0,0,0.01772864,0.079705197
185,0,0,0,0,0,0,0,0,0.077557905,0,0.016163695,0,0,0,0,0,0.0937216
186,0,0,0.030067433,0,0,0,0.094764207,0,0.071855961,0.046530066,0.047337785,0.025814507,0.017455521,0,0.019207585,0,0.353033065
187,0,0.027706743,0,0,0.040129713,0,0,0.040423761,0.035884039,0,0.061187851,0.033295319,0,0,0,0,0.238627427
188,0,0,0,0,0,0,0,0.014123234,0,0.006978257,0,0,0,0.014877397,0.050817896,0,0.086796784
189,0,0,0,0,0,0,0.008483906,0,0.026756498,8.81E-05,0,0.07192308,0.005355725,0,0,0.052326651,0.164933945
190,0,0,0,0.026168119,0,0,0,0.021207542,0,0,0.076740014,0.006655821,0,0.008845478,0.030547439,0.095706948,0.26587136
191,0,0.064783554,0,0.054460449,0,0,0,0.030358974,0.005080001,0.104122079,0.032667477,0.113822389,0.149246972,0,0,0,0.554541893
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013716841,0,0,0.013716841
193,0,0,0,0,0,0,0,0,0.027627813,0.113876806,0,0.008701879,0,0,0.003534979,0.006441043,0.16018252
194,0,0,0,0,0,0,0,0,0.004336341,0.066127801,0,0,0.030630543,0.055673694,0.016026227,0.05252562,0.225320227
195,0,0.003942836,0,0,0,0,0,0,0,0,0,0,0,0,0.025218641,0.074609965,0.103771442
196,0,0,0,0,0.035735913,0.024707409,0,0,0,0.015623835,0.012762383,0.048301388,0.026818996,0.005137606,0,0.017719814,0.186807344
197,0,0,0,0,0,0,0,0,0,0.024171,0,0,0,0.04342439,0.034621686,0.003820968,0.106038044
198,0,0,0,0.003020122,0.040645483,0,0,0.004106888,0.016737162,0,0,0.046130263,0.030940588,0.031080625,0,0,0.17266113
199,0.004924478,0,0,0,0.06957561,0,0,0,0.017217138,0,0,0.050711145,0.05339795,0,0,0.026688601,0.222514921
200,0.043966893,0.01895034,0,0,0,0,0,0,0,0.049461288,0,0,0,0,0,0,0.112378521
201,0.0058449,0.024472453,0.025921842,0,0,0,0,0,0.080089658,0.16148159,0,0,0.028202958,0,0.005911362,0,0.331924764
202,0,0,0,0,0,0,0,0,0.08529019,0.055025834,0,0,0,0,0,0,0.140316024
203,0,0,0,0,0,0,0,0,0,0,0.010982,0,0,0,0.000258708,0,0.011240708
204,0.069746229,0.10131002,0.098267878,0,0,0,0,0,0.014520716,0.005130618,0.035566992,0,0,0,0.01774618,0,0.342288634
205,0,0,0,0,0,0,0,0,0.029619483,0.017009146,0.020012328,0.026684343,0,0,0,0,0.0933253
206,0,0,0,0,0,0,0,0,0.047116475,0,0.045272865,0,0,0,0,0,0.09238934
207,0,0,0,0,0,0,0,0,0,0,0,0,0.048537753,0.004072719,0,0,0.052610472
208,0,0,0.031516503,0.008015216,0,0,0,0,0.035543512,0.036295609,0,0,0.019939455,0.035173492,0,0,0.166483786
209,0,0.035833504,0,0,0,0,0,0.004409728,0,0,0,0,0,0,0,0,0.040243232
210,0,0,0.12561925,0,0,0,0,0.000189359,0.006163783,0.056230666,0,0.00062659,0,0,0,0,0.188829648
211,0,0,0,0,0,0.073578799,0,0.025019038,0,0.024831052,0,0,0.062336339,0,0,0,0.185765228
212,0.002490488,0,0,0,0,0.015807883,0,0.023834054,0,0,0,0,0.020895064,0.031741697,0.032659832,0.020115529,0.147544548
213,0,0,0,0,0,0,0.045680713,0.005034562,0.004614434,0.073537555,0.008442945,0.004844401,0,0,0,0,0.142154611
214,0,0,0,0.013398727,0,0,0,0,0,0,0,0.004601848,0,0.026360706,0,0.04869628,0.093057561
215,0,0,0,0,0,0.04368592,0,0,0,0,0,0,0.023119687,0,0,0,0.066805607
